time_s,charge_C,current_A,position_m,velocity_ms,force_N,inductance_H,power_W,energy_capacitor_J,energy_kinetic_J
0.0007990716104753133,179.1631138688524,961.4071803568067,-0.06949628246811462,40.66286169824524,0.0,0.0028449238050767163,344497.40825719776,32099.421371183373,1319.4064398433902
0.000799393427475102,179.1628044846933,961.3262919821694,-0.06948319611556693,40.66505175424101,0.0,0.0028452313628962484,344467.8289927932,32099.31051082044,1319.5485671644083
0.0007997152444748906,179.1624951265677,961.2453897009192,-0.06947010905818907,40.66724201487354,0.0,0.0028455390177941665,344438.2448954532,32099.199659977396,1319.690715421352
0.0008000370614746794,179.16218579448005,961.1644735140683,-0.06945702129591516,40.66943248009839,0.0,0.0028458467698060886,344408.6559655622,32099.08881865579,1319.8328846134852
0.000800358878474468,179.16187648843484,961.0835434226308,-0.06944393282867942,40.67162314987115,0.0,0.002846154618967642,344379.06220350537,32098.977986857182,1319.9750747400692
0.0008006806954742568,179.16156720843657,961.0025994276224,-0.06943084365641597,40.67381402414735,0.0,0.0028464625653144625,344349.4636096684,32098.86716458313,1320.117285800363
0.0008010025124740454,179.16125795448968,960.9216415300602,-0.06941775377905905,40.676005102882485,0.0,0.0028467706088821923,344319.8601844376,32098.756351835193,1320.2595177936237
0.0008013243294738341,179.16094872659863,960.8406697309633,-0.06940466319654284,40.67819638603205,0.0,0.002847078749706488,344290.2519281996,32098.645548614906,1320.4017707191056
0.0008016461464736228,179.16063952476796,960.7596840313522,-0.06939157190880159,40.680387873551474,0.0,0.0028473869878230095,344260.6388413421,32098.534754923847,1320.5440445760605
0.0008019679634734115,179.16033034900207,960.6786844322488,-0.06937847991576951,40.68257956539618,0.0,0.002847695323267429,344231.0209242528,32098.42397076355,1320.6863393637382
0.0008022897804732001,179.16002119930548,960.5976709346769,-0.06936538721738088,40.684771461521564,0.0,0.0028480037560754262,344201.39817732037,32098.313196135587,1320.8286550813862
0.0008026115974729889,179.15971207568265,960.5166435396619,-0.06935229381356994,40.68696356188297,0.0,0.0028483122862827345,344171.7706009339,32098.202431041507,1320.9709917282491
0.0008029334144727775,179.15940297813805,960.4356022482307,-0.06933919970427098,40.689155866435726,0.0,0.0028486209139251717,344142.13819548296,32098.09167548286,1321.11334930357
0.0008032552314725663,179.15909390667613,960.3545470614118,-0.0693261048894183,40.691348375135135,0.0,0.002848929639038571,344112.5009613578,32097.9809294612,1321.2557278065885
0.0008035770484723549,179.1587848613014,960.2734779802355,-0.0693130093689462,40.69354108793647,0.0,0.0028492384616587733,344082.85889894934,32097.87019297808,1321.3981272365431
0.0008038988654721437,179.1584758420183,960.1923950057334,-0.06929991314278901,40.69573400479496,0.0,0.002849547381821631,344053.2120086488,32097.759466035055,1321.5405475926693
0.0008042206824719323,179.1581668488313,960.1112981389391,-0.06928681621088108,40.69792712566581,0.0,0.0028498563995630038,344023.56029084814,32097.64874863368,1321.6829888742
0.0008045424994717209,179.15785788174492,960.0301873808875,-0.06927371857315674,40.70012045050421,0.0,0.00285016551491876,343993.90374593996,32097.53804077551,1321.825451080366
0.0008048643164715097,179.15754894076358,959.9490627326152,-0.06926062022955036,40.7023139792653,0.0,0.002850474727924777,343964.24237431725,32097.427342462095,1321.967934210396
0.0008051861334712983,179.15724002589178,959.8679241951604,-0.06924752117999634,40.704507711904206,0.0,0.0028507840386169407,343934.5761763737,32097.316653695,1322.1104382635162
0.000805507950471087,179.15693113713397,959.7867717695632,-0.06923442142442905,40.70670164837601,0.0,0.002851093447031147,343904.9051525035,32097.20597447576,1322.25296323895
